TOKEN_ID,TOKEN_NAME,TOKEN_ADDRESS,Background,Base Model,Desk,Monitor 1,Monitor 2,Monitor 3,Mouth,Hoodie,Favorite Programming Language,NUM_TRAITS,RARITY_SCORE,Rank
4234,Shadowy Super Coder #4234,10001.0,9766.624450737232,10577.41127326565,10172.904902359642,1418.0797510349912,29635.555851851856,1294.757294498382,10000.000099980003,8874.101765593115,9940.36980719539,10001.0,111681.80519651626,4318
7434,Shadowy Super Coder #7434,10001.0,9531.160758528682,9714.452311577312,10026.062650360866,1393.7350342790255,29635.555851851856,1332.2677455877456,10066.425221417068,10163.60136165024,9813.579375981162,10001.0,111678.84031123396,4319
2403,Shadowy Super Coder #2403,10001.0,10216.54759959142,9714.452311577312,10026.062650360866,1396.7323139226364,28991.30463768116,1294.757294498382,10066.425221417068,10341.19117038875,9629.344469047848,10001.0,111678.81766848546,4320
6165,Shadowy Super Coder #6165,10001.0,9829.975528255527,9714.452311577312,10026.062650360866,1283.558351727324,28991.30463768116,1298.5394482310937,10066.425221417068,10525.097442912765,9940.36980719539,10001.0,111677.78539935852,4321
2811,Shadowy Super Coder #2811,10001.0,9531.160758528682,10046.203394937726,10172.904902359642,1393.7350342790255,29635.555851851856,1390.615238095238,9875.592515797787,10163.60136165024,9463.525499101146,10001.0,111674.89455660136,4322
9340,Shadowy Super Coder #9340,10001.0,10091.817273736251,10577.41127326565,10172.904902359642,1418.0797510349912,27216.32680272109,1298.5394482310937,10233.272048291386,10031.090261759104,10626.85943476413,10001.0,111668.30119616335,4323
3227,Shadowy Super Coder #3227,10001.0,10091.817273736251,9714.452311577312,9695.618553702987,1321.425281737591,29635.555851851856,1347.0707205387207,10233.272048291386,9593.324477268368,10031.090261759104,10001.0,111665.62678046357,4324
8866,Shadowy Super Coder #8866,10001.0,10069.465518977147,9714.452311577312,10172.904902359642,1283.558351727324,1303.616826327794,28374.468368794325,10233.272048291386,10685.897542735045,9813.579375981162,10001.0,111653.21524677116,4325
3613,Shadowy Super Coder #3613,10001.0,10091.817273736251,10577.41127326565,10026.062650360866,1321.425281737591,1323.0158862433861,27783.33361111111,9805.882450980393,10685.897542735045,10031.090261759104,10001.0,111647.93623192939,4326
6866,Shadowy Super Coder #6866,10001.0,9894.153823325749,10577.41127326565,10123.481882591093,1396.7323139226364,28374.468368794325,1298.5394482310937,9875.592515797787,10641.557718906266,9463.525499101146,10001.0,111647.46284393575,4327
5235,Shadowy Super Coder #5235,10001.0,9894.153823325749,10046.203394937726,9695.618553702987,1476.0921044864226,29635.555851851856,1406.751068917018,10000.000099980003,8874.101765593115,10612.201697612732,10001.0,111642.6783604076,4328
938,Shadowy Super Coder #938,10001.0,9894.153823325749,9714.452311577312,10172.904902359642,1396.7323139226364,1344.3548521505377,28991.30463768116,10036.122917920931,10626.85943476413,9463.525499101146,10001.0,111642.41069280324,4329
3102,Shadowy Super Coder #3102,10001.0,10159.4719146775,9714.452311577312,10172.904902359642,1396.7323139226364,1303.616826327794,28374.468368794325,10233.272048291386,10341.19117038875,9940.36980719539,10001.0,111638.47966353472,4330
9142,Shadowy Super Coder #9142,10001.0,10080.629006248739,9714.452311577312,10123.481882591093,1283.558351727324,1344.3548521505377,28991.30463768116,9875.592515797787,10341.19117038875,9876.567690332773,10001.0,111633.13241849547,4331
1864,Shadowy Super Coder #1864,10001.0,9766.624450737232,10046.203394937726,10026.062650360866,1476.0921044864226,1334.9349482816149,28374.468368794325,10233.272048291386,10341.19117038875,10031.090261759104,10001.0,111631.93939803742,4332
195,Shadowy Super Coder #195,10001.0,10091.817273736251,10577.41127326565,10123.481882591093,1396.7323139226364,27216.32680272109,1294.757294498382,9805.882450980393,10496.37957812992,10626.85943476413,10001.0,111631.64830460955,4333
9248,Shadowy Super Coder #9248,10001.0,9766.624450737232,9714.452311577312,10172.904902359642,1396.7323139226364,30309.09121212121,1332.2677455877456,10036.122917920931,9269.694253938833,9629.344469047848,10001.0,111629.23457721338,4334
5544,Shadowy Super Coder #5544,10001.0,10332.644731404958,9714.452311577312,10172.904902359642,1418.0797510349912,30309.09121212121,1298.5394482310937,9875.592515797787,8874.101765593115,9629.344469047848,10001.0,111626.75110716798,4335
1,Shadowy Super Coder #1,10001.0,10091.817273736251,10046.203394937726,10123.481882591093,1396.7323139226364,1334.9349482816149,28991.30463768116,9805.882450980393,10031.090261759104,9801.078000979911,10001.0,111624.52516486989,4336
1094,Shadowy Super Coder #1094,10001.0,9894.153823325749,10046.203394937726,10026.062650360866,1418.0797510349912,28374.468368794325,1347.0707205387207,10000.000099980003,9889.262507415464,10626.85943476413,10001.0,111624.16075115197,4337
9062,Shadowy Super Coder #9062,10001.0,10069.465518977147,10577.41127326565,10123.481882591093,1396.7323139226364,27783.33361111111,1406.751068917018,10066.425221417068,10163.60136165024,10031.090261759104,10001.0,111620.29251361107,4338
1314,Shadowy Super Coder #1314,10001.0,10216.54759959142,10577.41127326565,10026.062650360866,1321.425281737591,28374.468368794325,1332.2677455877456,9805.882450980393,10496.37957812992,9463.525499101146,10001.0,111615.97044754904,4339
7016,Shadowy Super Coder #7016,10001.0,9894.153823325749,10046.203394937726,9695.618553702987,1380.4049436217342,29635.555851851856,1332.2677455877456,10000.000099980003,10163.60136165024,9463.525499101146,10001.0,111613.33127375919,4340
8822,Shadowy Super Coder #8822,10001.0,9829.975528255527,9714.452311577312,9695.618553702987,1321.425281737591,28374.468368794325,1406.751068917018,10000.000099980003,10641.557718906266,10626.85943476413,10001.0,111613.10836663516,4341
4320,Shadowy Super Coder #4320,10001.0,9766.624450737232,10577.41127326565,10172.904902359642,1393.7350342790255,1370.606385748544,28374.468368794325,9805.882450980393,10685.897542735045,9463.525499101146,10001.0,111613.055908001,4342
9961,Shadowy Super Coder #9961,10001.0,9766.624450737232,9714.452311577312,10026.062650360866,1393.7350342790255,1344.3548521505377,28374.468368794325,10036.122917920931,10341.19117038875,10612.201697612732,10001.0,111611.2134538217,4343
4394,Shadowy Super Coder #4394,10001.0,10332.644731404958,9714.452311577312,10123.481882591093,1283.558351727324,28991.30463768116,1390.615238095238,10000.000099980003,9889.262507415464,9876.567690332773,10001.0,111603.88745080531,4344
9936,Shadowy Super Coder #9936,10001.0,10080.629006248739,9714.452311577312,10026.062650360866,1380.4049436217342,1323.0158862433861,28991.30463768116,9875.592515797787,10163.60136165024,10044.185679855394,10001.0,111601.24899303663,4345
4457,Shadowy Super Coder #4457,10001.0,9829.975528255527,10577.41127326565,10172.904902359642,1396.7323139226364,28374.468368794325,1347.0707205387207,10066.425221417068,10031.090261759104,9801.078000979911,10001.0,111599.15659129259,4346
2785,Shadowy Super Coder #2785,10001.0,10091.817273736251,9714.452311577312,9695.618553702987,1476.0921044864226,28991.30463768116,1332.2677455877456,10233.272048291386,10031.090261759104,10031.090261759104,10001.0,111599.00519858148,4347
4567,Shadowy Super Coder #4567,10001.0,10091.817273736251,9714.452311577312,10026.062650360866,1393.7350342790255,1370.606385748544,28991.30463768116,10036.122917920931,10341.19117038875,9629.344469047848,10001.0,111596.63685074069,4348
5087,Shadowy Super Coder #5087,10001.0,10091.817273736251,9714.452311577312,10026.062650360866,1389.263157163692,1344.3548521505377,30309.09121212121,9805.882450980393,8874.101765593115,10031.090261759104,10001.0,111588.11593544249,4349
1533,Shadowy Super Coder #1533,10001.0,10091.817273736251,10046.203394937726,10123.481882591093,1476.0921044864226,1323.0158862433861,28991.30463768116,10233.272048291386,9269.694253938833,10031.090261759104,10001.0,111587.97174366536,4350
8583,Shadowy Super Coder #8583,10001.0,9829.975528255527,9714.452311577312,10026.062650360866,1476.0921044864226,29635.555851851856,1332.2677455877456,10036.122917920931,9593.324477268368,9940.36980719539,10001.0,111586.22339450441,4351
2719,Shadowy Super Coder #2719,10001.0,10332.644731404958,10046.203394937726,10123.481882591093,1283.558351727324,1334.9349482816149,28991.30463768116,10000.000099980003,9593.324477268368,9876.567690332773,10001.0,111584.02021420504,4352
2279,Shadowy Super Coder #2279,10001.0,9894.153823325749,9714.452311577312,10026.062650360866,1418.0797510349912,1344.3548521505377,28991.30463768116,10066.425221417068,10496.37957812992,9629.344469047848,10001.0,111582.55729472547,4353
1954,Shadowy Super Coder #1954,10001.0,10216.54759959142,9714.452311577312,10026.062650360866,1396.7323139226364,29635.555851851856,1298.5394482310937,10233.272048291386,9593.324477268368,9463.525499101146,10001.0,111580.01220019608,4354
6864,Shadowy Super Coder #6864,10001.0,10080.629006248739,10046.203394937726,9695.618553702987,1396.7323139226364,28374.468368794325,1347.0707205387207,10066.425221417068,10525.097442912765,10044.185679855394,10001.0,111578.43070233036,4355
7388,Shadowy Super Coder #7388,10001.0,9766.624450737232,10046.203394937726,9695.618553702987,1396.7323139226364,29635.555851851856,1294.757294498382,10036.122917920931,9889.262507415464,9813.579375981162,10001.0,111576.45666096838,4356
899,Shadowy Super Coder #899,10001.0,10080.629006248739,10577.41127326565,9695.618553702987,1396.7323139226364,28991.30463768116,1298.5394482310937,10233.272048291386,9269.694253938833,10031.090261759104,10001.0,111576.29179704159,4357
541,Shadowy Super Coder #541,10001.0,9531.160758528682,10577.41127326565,10172.904902359642,1396.7323139226364,28374.468368794325,1332.2677455877456,10233.272048291386,9325.87421911422,10626.85943476413,10001.0,111572.95106462842,4358
4240,Shadowy Super Coder #4240,10001.0,9766.624450737232,9714.452311577312,10123.481882591093,1418.0797510349912,1328.2868658698537,30309.09121212121,10000.000099980003,8874.101765593115,10031.090261759104,10001.0,111567.20860126393,4359
5145,Shadowy Super Coder #5145,10001.0,10069.465518977147,9714.452311577312,10026.062650360866,1396.7323139226364,28374.468368794325,1406.751068917018,10036.122917920931,10496.37957812992,10044.185679855394,10001.0,111566.62040845554,4360
3514,Shadowy Super Coder #3514,10001.0,10091.817273736251,10577.41127326565,10172.904902359642,1396.7323139226364,1344.3548521505377,27783.33361111111,9875.592515797787,10685.897542735045,9629.344469047848,10001.0,111559.3887541265,4361
4418,Shadowy Super Coder #4418,10001.0,10069.465518977147,10046.203394937726,10026.062650360866,1380.4049436217342,29635.555851851856,1332.2677455877456,10000.000099980003,8874.101765593115,10190.524808965867,10001.0,111556.58677987606,4362
182,Shadowy Super Coder #182,10001.0,9531.160758528682,9714.452311577312,10123.481882591093,1476.0921044864226,29635.555851851856,1298.5394482310937,9805.882450980393,10163.60136165024,9801.078000979911,10001.0,111551.84417087701,4363
9732,Shadowy Super Coder #9732,10001.0,9766.624450737232,10046.203394937726,10172.904902359642,1396.7323139226364,1303.616826327794,30309.09121212121,9875.592515797787,8874.101765593115,9801.078000979911,10001.0,111547.94538277706,4364
8785,Shadowy Super Coder #8785,10001.0,9894.153823325749,9714.452311577312,10026.062650360866,1389.263157163692,1370.606385748544,28991.30463768116,10066.425221417068,10626.85943476413,9463.525499101146,10001.0,111544.65312113968,4365
9260,Shadowy Super Coder #9260,10001.0,9766.624450737232,9714.452311577312,10172.904902359642,1476.0921044864226,28374.468368794325,1298.5394482310937,10066.425221417068,10641.557718906266,10031.090261759104,10001.0,111544.15478826847,4366
6275,Shadowy Super Coder #6275,10001.0,9766.624450737232,10577.41127326565,10123.481882591093,1418.0797510349912,1370.606385748544,28374.468368794325,10066.425221417068,10031.090261759104,9813.579375981162,10001.0,111543.76697132917,4367
4576,Shadowy Super Coder #4576,10001.0,10091.817273736251,9714.452311577312,10172.904902359642,1321.425281737591,28374.468368794325,1294.757294498382,10036.122917920931,10496.37957812992,10031.090261759104,10001.0,111535.41819051346,4368
1513,Shadowy Super Coder #1513,10001.0,10091.817273736251,9714.452311577312,10026.062650360866,1396.7323139226364,1303.616826327794,28991.30463768116,10036.122917920931,9889.262507415464,10083.677890916422,10001.0,111535.04932985884,4369
6135,Shadowy Super Coder #6135,10001.0,10332.644731404958,10046.203394937726,9695.618553702987,1393.7350342790255,1323.0158862433861,27783.33361111111,10000.000099980003,10341.19117038875,10612.201697612732,10001.0,111529.94417966067,4370
7666,Shadowy Super Coder #7666,10001.0,10091.817273736251,9714.452311577312,10123.481882591093,1321.425281737591,29635.555851851856,1298.5394482310937,10036.122917920931,9269.694253938833,10031.090261759104,10001.0,111524.17948334407,4371
2733,Shadowy Super Coder #2733,10001.0,10069.465518977147,9714.452311577312,10026.062650360866,1396.7323139226364,28374.468368794325,1347.0707205387207,9875.592515797787,10685.897542735045,10031.090261759104,10001.0,111522.83220446295,4372
7045,Shadowy Super Coder #7045,10001.0,10332.644731404958,9714.452311577312,9695.618553702987,1476.0921044864226,29635.555851851856,1406.751068917018,10036.122917920931,9593.324477268368,9629.344469047848,10001.0,111521.9064861777,4373
1743,Shadowy Super Coder #1743,10001.0,10216.54759959142,9714.452311577312,10172.904902359642,1380.4049436217342,1355.2845663956641,28374.468368794325,9875.592515797787,10626.85943476413,9801.078000979911,10001.0,111519.59264388192,4374
154,Shadowy Super Coder #154,10001.0,10091.817273736251,9714.452311577312,9695.618553702987,1283.558351727324,30309.09121212121,1406.751068917018,9805.882450980393,9269.694253938833,9940.36980719539,10001.0,111519.2352838967,4375
5472,Shadowy Super Coder #5472,10001.0,10080.629006248739,9714.452311577312,10026.062650360866,1283.558351727324,1355.2845663956641,28991.30463768116,10233.272048291386,10031.090261759104,9801.078000979911,10001.0,111518.73183502146,4376
7094,Shadowy Super Coder #7094,10001.0,10159.4719146775,9714.452311577312,10172.904902359642,1396.7323139226364,28374.468368794325,1298.5394482310937,10066.425221417068,10525.097442912765,9801.078000979911,10001.0,111511.16992487226,4377
5237,Shadowy Super Coder #5237,10001.0,9894.153823325749,9714.452311577312,10026.062650360866,1283.558351727324,28991.30463768116,1406.751068917018,10066.425221417068,10496.37957812992,9629.344469047848,10001.0,111510.43211218427,4378
9246,Shadowy Super Coder #9246,10001.0,10080.629006248739,9714.452311577312,10026.062650360866,1380.4049436217342,1303.616826327794,28991.30463768116,9805.882450980393,9593.324477268368,10612.201697612732,10001.0,111509.8790016791,4379
6080,Shadowy Super Coder #6080,10001.0,10216.54759959142,9714.452311577312,10026.062650360866,1393.7350342790255,1334.9349482816149,28374.468368794325,10233.272048291386,10163.60136165024,10044.185679855394,10001.0,111503.26000268159,4380
5379,Shadowy Super Coder #5379,10001.0,9829.975528255527,10046.203394937726,10123.481882591093,1380.4049436217342,28374.468368794325,1324.3297053955644,10066.425221417068,10163.60136165024,10190.524808965867,10001.0,111501.41521562915,4381
9503,Shadowy Super Coder #9503,10001.0,9894.153823325749,10577.41127326565,10172.904902359642,1396.7323139226364,28374.468368794325,1324.3297053955644,10066.425221417068,9889.262507415464,9801.078000979911,10001.0,111498.76611687601,4382
9856,Shadowy Super Coder #9856,10001.0,9829.975528255527,9714.452311577312,9695.618553702987,1380.4049436217342,1344.3548521505377,30309.09121212121,10000.000099980003,9593.324477268368,9629.344469047848,10001.0,111498.56644772553,4383
8885,Shadowy Super Coder #8885,10001.0,9531.160758528682,10577.41127326565,10026.062650360866,1321.425281737591,28374.468368794325,1324.3297053955644,10233.272048291386,10641.557718906266,9463.525499101146,10001.0,111495.21330438147,4384
9290,Shadowy Super Coder #9290,10001.0,10091.817273736251,9714.452311577312,10026.062650360866,1393.7350342790255,1334.9349482816149,28374.468368794325,10000.000099980003,10525.097442912765,10031.090261759104,10001.0,111493.65839168127,4385
3435,Shadowy Super Coder #3435,10001.0,9829.975528255527,9714.452311577312,9695.618553702987,1476.0921044864226,1344.3548521505377,30309.09121212121,9805.882450980393,9269.694253938833,10044.185679855394,10001.0,111491.34694706863,4386
6566,Shadowy Super Coder #6566,10001.0,9531.160758528682,9714.452311577312,10123.481882591093,1393.7350342790255,1303.616826327794,28991.30463768116,10233.272048291386,10163.60136165024,10031.090261759104,10001.0,111487.7151226858,4387
2078,Shadowy Super Coder #2078,10001.0,9531.160758528682,10046.203394937726,10123.481882591093,1321.425281737591,28374.468368794325,1324.3297053955644,9805.882450980393,10341.19117038875,10612.201697612732,10001.0,111482.34471096686,4388
6079,Shadowy Super Coder #6079,10001.0,10069.465518977147,10577.41127326565,9695.618553702987,1418.0797510349912,28991.30463768116,1390.615238095238,10066.425221417068,9325.87421911422,9940.36980719539,10001.0,111477.16422048384,4389
5141,Shadowy Super Coder #5141,10001.0,10080.629006248739,10046.203394937726,10172.904902359642,1396.7323139226364,28374.468368794325,1294.757294498382,10000.000099980003,10641.557718906266,9463.525499101146,10001.0,111472.77859874888,4390
3560,Shadowy Super Coder #3560,10001.0,9829.975528255527,10046.203394937726,10172.904902359642,1396.7323139226364,1323.0158862433861,29635.555851851856,10000.000099980003,8874.101765593115,10190.524808965867,10001.0,111471.01455210976,4391
8545,Shadowy Super Coder #8545,10001.0,10080.629006248739,9714.452311577312,10172.904902359642,1389.263157163692,1344.3548521505377,28374.468368794325,10066.425221417068,10525.097442912765,9801.078000979911,10001.0,111470.67326360398,4392
1362,Shadowy Super Coder #1362,10001.0,10159.4719146775,9714.452311577312,10172.904902359642,1396.7323139226364,1344.3548521505377,28991.30463768116,9875.592515797787,10341.19117038875,9463.525499101146,10001.0,111461.53011765647,4393
9496,Shadowy Super Coder #9496,10001.0,9829.975528255527,10046.203394937726,10026.062650360866,1396.7323139226364,1355.2845663956641,28991.30463768116,9875.592515797787,9325.87421911422,10612.201697612732,10001.0,111461.23152407832,4394
2544,Shadowy Super Coder #2544,10001.0,9829.975528255527,9714.452311577312,10123.481882591093,1396.7323139226364,28374.468368794325,1390.615238095238,10066.425221417068,10685.897542735045,9876.567690332773,10001.0,111460.61609772101,4395
7764,Shadowy Super Coder #7764,10001.0,9531.160758528682,9714.452311577312,9695.618553702987,1393.7350342790255,29635.555851851856,1332.2677455877456,10000.000099980003,10525.097442912765,9629.344469047848,10001.0,111459.23226746822,4396
7926,Shadowy Super Coder #7926,10001.0,10080.629006248739,10577.41127326565,10172.904902359642,1476.0921044864226,27216.32680272109,1324.3297053955644,10233.272048291386,10341.19117038875,10031.090261759104,10001.0,111455.24727491634,4397
4373,Shadowy Super Coder #4373,10001.0,9894.153823325749,10046.203394937726,9695.618553702987,1396.7323139226364,1334.9349482816149,28374.468368794325,10036.122917920931,10641.557718906266,10031.090261759104,10001.0,111452.88230155133,4398
8494,Shadowy Super Coder #8494,10001.0,9766.624450737232,10046.203394937726,10123.481882591093,1380.4049436217342,1344.3548521505377,28991.30463768116,10000.000099980003,10163.60136165024,9629.344469047848,10001.0,111447.3200923976,4399
105,Shadowy Super Coder #105,10001.0,10069.465518977147,9714.452311577312,10026.062650360866,1283.558351727324,1334.9349482816149,28374.468368794325,9805.882450980393,10641.557718906266,10190.524808965867,10001.0,111442.90712857113,4400
7835,Shadowy Super Coder #7835,10001.0,9894.153823325749,10577.41127326565,10123.481882591093,1380.4049436217342,1370.606385748544,28374.468368794325,10233.272048291386,8874.101765593115,10612.201697612732,10001.0,111442.10218884434,4401
5441,Shadowy Super Coder #5441,10001.0,9829.975528255527,9714.452311577312,10123.481882591093,1389.263157163692,28991.30463768116,1406.751068917018,9875.592515797787,10163.60136165024,9940.36980719539,10001.0,111436.79227082923,4402
7122,Shadowy Super Coder #7122,10001.0,9531.160758528682,9714.452311577312,10026.062650360866,1389.263157163692,1355.2845663956641,28991.30463768116,10000.000099980003,10341.19117038875,10083.677890916422,10001.0,111434.39724299255,4403
6416,Shadowy Super Coder #6416,10001.0,9894.153823325749,10046.203394937726,9695.618553702987,1396.7323139226364,28991.30463768116,1390.615238095238,10233.272048291386,9593.324477268368,10190.524808965867,10001.0,111433.74929619112,4404
5902,Shadowy Super Coder #5902,10001.0,10332.644731404958,9714.452311577312,10123.481882591093,1476.0921044864226,1323.0158862433861,28374.468368794325,9805.882450980393,10341.19117038875,9940.36980719539,10001.0,111433.59871366202,4405
265,Shadowy Super Coder #265,10001.0,10332.644731404958,10046.203394937726,10172.904902359642,1396.7323139226364,28374.468368794325,1324.3297053955644,10000.000099980003,9593.324477268368,10190.524808965867,10001.0,111433.13280302909,4406
7767,Shadowy Super Coder #7767,10001.0,9894.153823325749,10577.41127326565,10172.904902359642,1389.263157163692,1334.9349482816149,28374.468368794325,9805.882450980393,9269.694253938833,10612.201697612732,10001.0,111432.91487572264,4407
6650,Shadowy Super Coder #6650,10001.0,10216.54759959142,9714.452311577312,10123.481882591093,1321.425281737591,27783.33361111111,1390.615238095238,10233.272048291386,10031.090261759104,10612.201697612732,10001.0,111428.41993236699,4408
2338,Shadowy Super Coder #2338,10001.0,10091.817273736251,9714.452311577312,10123.481882591093,1393.7350342790255,29635.555851851856,1347.0707205387207,9805.882450980393,9269.694253938833,10044.185679855394,10001.0,111427.87545934888,4409
8872,Shadowy Super Coder #8872,10001.0,10069.465518977147,10577.41127326565,10026.062650360866,1380.4049436217342,28991.30463768116,1294.757294498382,9875.592515797787,9269.694253938833,9940.36980719539,10001.0,111427.06289533695,4410
3484,Shadowy Super Coder #3484,10001.0,10091.817273736251,9714.452311577312,10172.904902359642,1393.7350342790255,29635.555851851856,1390.615238095238,10066.425221417068,8874.101765593115,10083.677890916422,10001.0,111425.28548982594,4411
6209,Shadowy Super Coder #6209,10001.0,10332.644731404958,9714.452311577312,9695.618553702987,1321.425281737591,1328.2868658698537,28991.30463768116,10066.425221417068,9889.262507415464,10083.677890916422,10001.0,111425.09800172283,4412
1107,Shadowy Super Coder #1107,10001.0,9829.975528255527,10046.203394937726,10123.481882591093,1389.263157163692,28991.30463768116,1298.5394482310937,9805.882450980393,9325.87421911422,10612.201697612732,10001.0,111424.72641656765,4413
5022,Shadowy Super Coder #5022,10001.0,9894.153823325749,9714.452311577312,10172.904902359642,1418.0797510349912,29635.555851851856,1347.0707205387207,10036.122917920931,9325.87421911422,9876.567690332773,10001.0,111422.78218805618,4414
8222,Shadowy Super Coder #8222,10001.0,9531.160758528682,9714.452311577312,10123.481882591093,1283.558351727324,1334.9349482816149,28991.30463768116,10233.272048291386,9593.324477268368,10612.201697612732,10001.0,111419.69111355967,4415
6353,Shadowy Super Coder #6353,10001.0,9894.153823325749,10577.41127326565,10123.481882591093,1321.425281737591,29635.555851851856,1324.3297053955644,10036.122917920931,8874.101765593115,9629.344469047848,10001.0,111417.9269707294,4416
5752,Shadowy Super Coder #5752,10001.0,9531.160758528682,9714.452311577312,10172.904902359642,1321.425281737591,28374.468368794325,1298.5394482310937,10233.272048291386,10685.897542735045,10083.677890916422,10001.0,111417.7985531715,4417
7399,Shadowy Super Coder #7399,10001.0,10080.629006248739,10577.41127326565,10026.062650360866,1396.7323139226364,1334.9349482816149,28374.468368794325,10000.000099980003,9593.324477268368,10031.090261759104,10001.0,111416.65339988132,4418
2280,Shadowy Super Coder #2280,10001.0,10216.54759959142,9714.452311577312,10026.062650360866,1396.7323139226364,28374.468368794325,1298.5394482310937,10233.272048291386,10685.897542735045,9463.525499101146,10001.0,111411.49778260523,4419
75,Shadowy Super Coder #75,10001.0,10091.817273736251,9714.452311577312,10123.481882591093,1321.425281737591,1355.2845663956641,28374.468368794325,10233.272048291386,10163.60136165024,10031.090261759104,10001.0,111410.89335653296,4420
4355,Shadowy Super Coder #4355,10001.0,9894.153823325749,9714.452311577312,10026.062650360866,1396.7323139226364,28991.30463768116,1406.751068917018,10036.122917920931,9889.262507415464,10044.185679855394,10001.0,111401.02791097654,4421
4965,Shadowy Super Coder #4965,10001.0,10080.629006248739,10046.203394937726,10123.481882591093,1418.0797510349912,1355.2845663956641,28374.468368794325,10036.122917920931,10163.60136165024,9801.078000979911,10001.0,111400.94925055362,4422
9624,Shadowy Super Coder #9624,10001.0,9531.160758528682,10046.203394937726,10172.904902359642,1283.558351727324,1355.2845663956641,28991.30463768116,10233.272048291386,9593.324477268368,10190.524808965867,10001.0,111399.53794615583,4423
4601,Shadowy Super Coder #4601,10001.0,10091.817273736251,10577.41127326565,9695.618553702987,1389.263157163692,27783.33361111111,1332.2677455877456,10000.000099980003,10496.37957812992,10031.090261759104,10001.0,111399.18155443647,4424
8756,Shadowy Super Coder #8756,10001.0,9531.160758528682,10577.41127326565,10026.062650360866,1476.0921044864226,28374.468368794325,1347.0707205387207,9805.882450980393,10626.85943476413,9629.344469047848,10001.0,111396.35223076704,4425
1421,Shadowy Super Coder #1421,10001.0,10091.817273736251,9714.452311577312,10026.062650360866,1321.425281737591,1328.2868658698537,28374.468368794325,9805.882450980393,10685.897542735045,10044.185679855394,10001.0,111394.47842564703,4426
7671,Shadowy Super Coder #7671,10001.0,10332.644731404958,10577.41127326565,10172.904902359642,1418.0797510349912,26672.000266666666,1294.757294498382,10233.272048291386,10641.557718906266,10044.185679855394,10001.0,111388.81366628334,4427
8482,Shadowy Super Coder #8482,10001.0,10332.644731404958,10046.203394937726,9695.618553702987,1321.425281737591,28374.468368794325,1406.751068917018,10000.000099980003,9593.324477268368,10612.201697612732,10001.0,111384.63767435572,4428
5393,Shadowy Super Coder #5393,10001.0,9829.975528255527,10577.41127326565,9695.618553702987,1396.7323139226364,1303.616826327794,28991.30463768116,10233.272048291386,9269.694253938833,10083.677890916422,10001.0,111383.3033263024,4429
6756,Shadowy Super Coder #6756,10001.0,9766.624450737232,10577.41127326565,10123.481882591093,1418.0797510349912,1355.2845663956641,28991.30463768116,10000.000099980003,9269.694253938833,9876.567690332773,10001.0,111380.44860595738,4430
9593,Shadowy Super Coder #9593,10001.0,10159.4719146775,9714.452311577312,10026.062650360866,1389.263157163692,1344.3548521505377,28374.468368794325,9805.882450980393,10685.897542735045,9876.567690332773,10001.0,111378.42093877244,4431
9932,Shadowy Super Coder #9932,10001.0,9894.153823325749,9714.452311577312,10123.481882591093,1389.263157163692,29635.555851851856,1406.751068917018,10000.000099980003,9269.694253938833,9940.36980719539,10001.0,111375.72225654093,4432
939,Shadowy Super Coder #939,10001.0,10069.465518977147,10046.203394937726,10172.904902359642,1380.4049436217342,1323.0158862433861,28374.468368794325,10066.425221417068,9325.87421911422,10612.201697612732,10001.0,111372.96415307798,4433
1277,Shadowy Super Coder #1277,10001.0,9766.624450737232,9714.452311577312,10172.904902359642,1283.558351727324,1334.9349482816149,27783.33361111111,10000.000099980003,10685.897542735045,10626.85943476413,10001.0,111370.5656532734,4434
6381,Shadowy Super Coder #6381,10001.0,10216.54759959142,10577.41127326565,10026.062650360866,1283.558351727324,27216.32680272109,1294.757294498382,10233.272048291386,10641.557718906266,9876.567690332773,10001.0,111368.06142969515,4435
8951,Shadowy Super Coder #8951,10001.0,10216.54759959142,10577.41127326565,9695.618553702987,1389.263157163692,1328.2868658698537,28374.468368794325,10000.000099980003,9593.324477268368,10190.524808965867,10001.0,111367.44520460218,4436
7639,Shadowy Super Coder #7639,10001.0,10216.54759959142,10046.203394937726,10026.062650360866,1393.7350342790255,1334.9349482816149,27783.33361111111,10000.000099980003,10685.897542735045,9876.567690332773,10001.0,111365.28257160957,4437
2023,Shadowy Super Coder #2023,10001.0,10159.4719146775,10046.203394937726,10172.904902359642,1321.425281737591,1303.616826327794,28991.30463768116,10066.425221417068,9269.694253938833,10031.090261759104,10001.0,111364.13669483642,4438
3203,Shadowy Super Coder #3203,10001.0,9829.975528255527,10577.41127326565,10123.481882591093,1476.0921044864226,27216.32680272109,1406.751068917018,10000.000099980003,10685.897542735045,10044.185679855394,10001.0,111362.12198280722,4439
7802,Shadowy Super Coder #7802,10001.0,10216.54759959142,9714.452311577312,10172.904902359642,1380.4049436217342,1344.3548521505377,28374.468368794325,10233.272048291386,9889.262507415464,10031.090261759104,10001.0,111358.75779556093,4440
8145,Shadowy Super Coder #8145,10001.0,10091.817273736251,10046.203394937726,10172.904902359642,1321.425281737591,28374.468368794325,1324.3297053955644,9875.592515797787,10685.897542735045,9463.525499101146,10001.0,111358.16448459507,4441
